Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;Ano
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12 - Educação;siconfi-cor_TotalDespesas;3124950846;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;454759436,2;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12.362 - Ensino Médio;siconfi-cor_TotalDespesas;1417977884;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12.363 - Ensino Profissional;siconfi-cor_TotalDespesas;89181407,15;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12.364 - Ensino Superior;siconfi-cor_TotalDespesas;154412799,8;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;470658,6;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12.366 - Educação de Jovens e Adultos;siconfi-cor_TotalDespesas;16971505,44;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12.367 - Educação Especial;siconfi-cor_TotalDespesas;47784;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12.368 - Educação Básica;siconfi-cor_TotalDespesas;391262239,8;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;418319336,1;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;181547795,4;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;13 - Cultura;siconfi-cor_TotalDespesas;83348228,77;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;1812204,12;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;47079904,94;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;33901815,65;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU13 - Demais Subfunções;siconfi-cor_TotalDespesas;554304,06;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;14 - Direitos da Cidadania;siconfi-cor_TotalDespesas;1230120236;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;14.421 - Custódia e Reintegração Social;siconfi-cor_TotalDespesas;144394323,2;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;14.422 - Direitos Individuais, Coletivos e Difusos;siconfi-cor_TotalDespesas;465572971,8;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;14.122 - Administração Geral;siconfi-cor_TotalDespesas;554355536,3;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU14 - Demais Subfunções;siconfi-cor_TotalDespesas;65797405,12;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;15 - Urbanismo;siconfi-cor_TotalDespesas;246087084,5;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;1243544,69;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;28280589,34;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;15.453 - Transportes Coletivos Urbanos;siconfi-cor_TotalDespesas;131380583,5;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;77277629,68;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU15 - Demais Subfunções;siconfi-cor_TotalDespesas;7904737,31;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;16 - Habitação;siconfi-cor_TotalDespesas;99301806,89;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;16.482 - Habitação Urbana;siconfi-cor_TotalDespesas;9975798,39;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;16.122 - Administração Geral;siconfi-cor_TotalDespesas;13982226,14;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU16 - Demais Subfunções;siconfi-cor_TotalDespesas;75343782,36;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;17 - Saneamento;siconfi-cor_TotalDespesas;193881973,3;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;17.511 - Saneamento Básico Rural;siconfi-cor_TotalDespesas;2737874;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;17.512 - Saneamento Básico Urbano;siconfi-cor_TotalDespesas;570740,91;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU17 - Demais Subfunções;siconfi-cor_TotalDespesas;190573358,4;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;18 - Gestão Ambiental;siconfi-cor_TotalDespesas;328001778,4;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;18.541 - Preservação e Conservação Ambiental;siconfi-cor_TotalDespesas;6714498,99;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;18.542 - Controle Ambiental;siconfi-cor_TotalDespesas;1475170,97;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;18.544 - Recursos Hídricos;siconfi-cor_TotalDespesas;263087485,3;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;18.122 - Administração Geral;siconfi-cor_TotalDespesas;50583408,22;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU18 - Demais Subfunções;siconfi-cor_TotalDespesas;6141214,96;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;19 - Ciência e Tecnologia;siconfi-cor_TotalDespesas;82740428,55;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;19.571 - Desenvolvimento Científico;siconfi-cor_TotalDespesas;54993657,45;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;19.572 - Desenvolvimento Tecnológico e Engenharia;siconfi-cor_TotalDespesas;10357294,8;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;19.573 - Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_TotalDespesas;538929,02;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;19.122 - Administração Geral;siconfi-cor_TotalDespesas;14647678,18;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU19 - Demais Subfunções;siconfi-cor_TotalDespesas;2202869,1;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;20 - Agricultura;siconfi-cor_TotalDespesas;210625099;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;20.608 - Promoção da Produção Agropecuária;siconfi-cor_TotalDespesas;15911205,75;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;20.609 - Defesa Agropecuária;siconfi-cor_TotalDespesas;749499,32;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;20.122 - Administração Geral;siconfi-cor_TotalDespesas;129327981,6;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;64636412,32;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;21 - Organização Agrária;siconfi-cor_TotalDespesas;4990001,81;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;21.631 - Reforma Agrária;siconfi-cor_TotalDespesas;4703342,09;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;21.122 - Administração Geral;siconfi-cor_TotalDespesas;204863,52;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU21 - Demais Subfunções;siconfi-cor_TotalDespesas;81796,2;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;22 - Indústria;siconfi-cor_TotalDespesas;20149371,59;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;22.661 - Promoção Industrial;siconfi-cor_TotalDespesas;11127080,54;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;22.122 - Administração Geral;siconfi-cor_TotalDespesas;7916430,57;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU22 - Demais Subfunções;siconfi-cor_TotalDespesas;1105860,48;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;128513281,1;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;23.691 - Promoção Comercial;siconfi-cor_TotalDespesas;884184,77;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;23.695 - Turismo;siconfi-cor_TotalDespesas;48641305,21;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;71740797,17;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU23 - Demais Subfunções;siconfi-cor_TotalDespesas;7246993,98;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;24 - Comunicações;siconfi-cor_TotalDespesas;5393119,48;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;24.722 - Telecomunicações;siconfi-cor_TotalDespesas;1514964,96;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;24.122 - Administração Geral;siconfi-cor_TotalDespesas;3617677,42;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU24 - Demais Subfunções;siconfi-cor_TotalDespesas;260477,1;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;26 - Transporte;siconfi-cor_TotalDespesas;516315240,9;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;26.781 - Transporte Aéreo;siconfi-cor_TotalDespesas;418756,93;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;26.782 - Transporte Rodoviário;siconfi-cor_TotalDespesas;275658116,3;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;152577003,3;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;87661364,27;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;13557718,26;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;27.811 - Desporto de Rendimento;siconfi-cor_TotalDespesas;5033502,24;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;8504775,03;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;27.813 - Lazer;siconfi-cor_TotalDespesas;19440,99;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;28 - Encargos Especiais;siconfi-cor_TotalDespesas;6783792556;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;28.841 - Refinanciamento da Dívida Interna;siconfi-cor_TotalDespesas;201139917,8;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;28.842 - Refinanciamento da Dívida Externa;siconfi-cor_TotalDespesas;723183399;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;28.843 - Serviço da Dívida Interna;siconfi-cor_TotalDespesas;799623093,6;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;28.845 - Outras Transferências;siconfi-cor_TotalDespesas;4892949025;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;28.846 - Outros Encargos Especiais;siconfi-cor_TotalDespesas;166897121,4;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Empenhadas;Despesas Intraorçamentárias;siconfi-cor_TotalDespesas;5425772003;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;31754225585;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;01 - Legislativa;siconfi-cor_TotalDespesas;825267443,2;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;59129792,06;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;01.032 - Controle Externo;siconfi-cor_TotalDespesas;238119886,3;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;01.122 - Administração Geral;siconfi-cor_TotalDespesas;428356283,2;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;FU01 - Demais Subfunções;siconfi-cor_TotalDespesas;99661481,6;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;02 - Judiciária;siconfi-cor_TotalDespesas;1830013251;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;02.061 - Ação Judiciária;siconfi-cor_TotalDespesas;17377440,44;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;02.062 - Defesa do Interesse Público no Processo Judiciário;siconfi-cor_TotalDespesas;325204082,2;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;02.122 - Administração Geral;siconfi-cor_TotalDespesas;1304735927;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;FU02 - Demais Subfunções;siconfi-cor_TotalDespesas;182695801,1;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04 - Administração;siconfi-cor_TotalDespesas;1180117058;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04.121 - Planejamento e Orçamento;siconfi-cor_TotalDespesas;32713098,06;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;952968905,9;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;10934435,36;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04.124 - Controle Interno;siconfi-cor_TotalDespesas;13907,13;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04.125 - Normatização e Fiscalização;siconfi-cor_TotalDespesas;480836,96;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04.126 - Tecnologia da Informação;siconfi-cor_TotalDespesas;49209152,93;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04.128 - Formação de Recursos Humanos;siconfi-cor_TotalDespesas;8528051,59;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04.129 - Administração de Receitas;siconfi-cor_TotalDespesas;32342762,11;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;46364269,1;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;46561638,83;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;06 - Segurança Pública;siconfi-cor_TotalDespesas;2892252835;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;06.181 - Policiamento;siconfi-cor_TotalDespesas;2436588796;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;06.182 - Defesa Civil;siconfi-cor_TotalDespesas;270305437,6;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;06.183 - Informação e Inteligência;siconfi-cor_TotalDespesas;494992;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;06.122 - Administração Geral;siconfi-cor_TotalDespesas;76601498,57;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;FU06 - Demais Subfunções;siconfi-cor_TotalDespesas;108262110,7;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;08 - Assistência Social;siconfi-cor_TotalDespesas;35646324,65;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;08.242 - Assistência ao Portador de Deficiência;siconfi-cor_TotalDespesas;14638999,93;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;08.243 - Assistência à Criança e ao Adolescente;siconfi-cor_TotalDespesas;5034019,1;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;8024264,12;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;7949041,5;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;09 - Previdência Social;siconfi-cor_TotalDespesas;6333172648;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;09.272 - Previdência do Regime Estatutário;siconfi-cor_TotalDespesas;6305422212;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;09.122 - Administração Geral;siconfi-cor_TotalDespesas;13579787,92;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;FU09 - Demais Subfunções;siconfi-cor_TotalDespesas;14170648,12;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;10 - Saúde;siconfi-cor_TotalDespesas;5315001893;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;22760941,89;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;4788460444;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;168134137,8;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;2186872,29;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;29545462,9;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;241050390,8;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;62863642,89;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;11 - Trabalho;siconfi-cor_TotalDespesas;270985362;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;11.331 - Proteção e Benefícios ao Trabalhador;siconfi-cor_TotalDespesas;27841,42;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;11.333 - Empregabilidade;siconfi-cor_TotalDespesas;2840549,26;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;11.334 - Fomento ao Trabalho;siconfi-cor_TotalDespesas;9494044,39;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;11.122 - Administração Geral;siconfi-cor_TotalDespesas;7094255,45;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;FU11 - Demais Subfunções;siconfi-cor_TotalDespesas;251528671,5;2019
Governo do Estado de Pernambuco;26;PE;9496294;Despesas Liquidadas;12 - Educação;siconfi-cor_TotalDespesas;3124950846;2019
