Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;Ano
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;99613965,44;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;10.305 - Vigilância Epidemiológica;siconfi-cor_TotalDespesas;11102140,61;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;10.306 - Alimentação e Nutrição;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;665179818,3;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU10 - Demais Subfunções;siconfi-cor_TotalDespesas;256346216,4;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;11 - Trabalho;siconfi-cor_TotalDespesas;42488693,46;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;11.331 - Proteção e Benefícios ao Trabalhador;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;11.332 - Relações de Trabalho;siconfi-cor_TotalDespesas;1091631,6;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;11.333 - Empregabilidade;siconfi-cor_TotalDespesas;7920;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;11.334 - Fomento ao Trabalho;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;11.122 - Administração Geral;siconfi-cor_TotalDespesas;40166511,73;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU11 - Demais Subfunções;siconfi-cor_TotalDespesas;1222630,13;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12 - Educação;siconfi-cor_TotalDespesas;2796153789;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12.362 - Ensino Médio;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12.363 - Ensino Profissional;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12.364 - Ensino Superior;siconfi-cor_TotalDespesas;17881345,1;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12.366 - Educação de Jovens e Adultos;siconfi-cor_TotalDespesas;2419461,19;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12.367 - Educação Especial;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12.368 - Educação Básica;siconfi-cor_TotalDespesas;2433332826;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;327190174,4;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;15329982,83;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;13 - Cultura;siconfi-cor_TotalDespesas;50375733,52;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;589511,56;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;20056259,94;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU13 - Demais Subfunções;siconfi-cor_TotalDespesas;29729962,02;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;14 - Direitos da Cidadania;siconfi-cor_TotalDespesas;542110782,2;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;14.421 - Custódia e Reintegração Social;siconfi-cor_TotalDespesas;103660450,9;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;14.422 - Direitos Individuais, Coletivos e Difusos;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;14.423 - Assistência aos Povos Indígenas;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;14.122 - Administração Geral;siconfi-cor_TotalDespesas;390640534,8;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU14 - Demais Subfunções;siconfi-cor_TotalDespesas;47809796,47;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;15 - Urbanismo;siconfi-cor_TotalDespesas;60943412,12;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;32170589,05;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;15.453 - Transportes Coletivos Urbanos;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;28218814,61;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU15 - Demais Subfunções;siconfi-cor_TotalDespesas;554008,46;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;16 - Habitação;siconfi-cor_TotalDespesas;4966162,47;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;16.481 - Habitação Rural;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;16.482 - Habitação Urbana;siconfi-cor_TotalDespesas;4966162,47;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;16.122 - Administração Geral;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU16 - Demais Subfunções;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;17 - Saneamento;siconfi-cor_TotalDespesas;2436121,82;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;17.511 - Saneamento Básico Rural;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;17.512 - Saneamento Básico Urbano;siconfi-cor_TotalDespesas;902210,96;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;17.122 - Administração Geral;siconfi-cor_TotalDespesas;1533910,86;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU17 - Demais Subfunções;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;18 - Gestão Ambiental;siconfi-cor_TotalDespesas;134045131;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;18.541 - Preservação e Conservação Ambiental;siconfi-cor_TotalDespesas;5714989,05;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;18.542 - Controle Ambiental;siconfi-cor_TotalDespesas;6710692,17;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;18.543 - Recuperação de Áreas Degradadas;siconfi-cor_TotalDespesas;7892,5;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;18.544 - Recursos Hídricos;siconfi-cor_TotalDespesas;1523140,28;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;18.545 - Meteorologia;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;18.122 - Administração Geral;siconfi-cor_TotalDespesas;109942640,6;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU18 - Demais Subfunções;siconfi-cor_TotalDespesas;10145776,48;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;19 - Ciência e Tecnologia;siconfi-cor_TotalDespesas;85841577,28;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;19.571 - Desenvolvimento Científico;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;19.572 - Desenvolvimento Tecnológico e Engenharia;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;19.573 - Difusão do Conhecimento Científico e Tecnológico;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;19.122 - Administração Geral;siconfi-cor_TotalDespesas;31745627,51;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU19 - Demais Subfunções;siconfi-cor_TotalDespesas;54095949,77;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;20 - Agricultura;siconfi-cor_TotalDespesas;329992957,8;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;20.605 - Abastecimento;siconfi-cor_TotalDespesas;4360,58;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;20.606 - Extensão Rural;siconfi-cor_TotalDespesas;2886309,57;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;20.607 - Irrigação;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;20.608 - Promoção da Produção Agropecuária;siconfi-cor_TotalDespesas;9674517,53;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;20.609 - Defesa Agropecuária;siconfi-cor_TotalDespesas;6825573,98;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;20.122 - Administração Geral;siconfi-cor_TotalDespesas;306334653,8;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;4267542,32;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;21 - Organização Agrária;siconfi-cor_TotalDespesas;10562258,92;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;21.631 - Reforma Agrária;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;21.632 - Colonização;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;21.122 - Administração Geral;siconfi-cor_TotalDespesas;10482187,12;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU21 - Demais Subfunções;siconfi-cor_TotalDespesas;80071,8;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;22 - Indústria;siconfi-cor_TotalDespesas;32255329,77;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;22.661 - Promoção Industrial;siconfi-cor_TotalDespesas;630615;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;22.662 - Produção Industrial;siconfi-cor_TotalDespesas;630;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;22.663 - Mineração;siconfi-cor_TotalDespesas;110939,46;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;22.664 - Propriedade Industrial;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;22.665 - Normalização e Qualidade;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;22.122 - Administração Geral;siconfi-cor_TotalDespesas;31220237,7;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU22 - Demais Subfunções;siconfi-cor_TotalDespesas;292907,61;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;66738940,55;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;23.691 - Promoção Comercial;siconfi-cor_TotalDespesas;737759,26;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;23.692 - Comercialização;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;23.693 - Comércio Exterior;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;23.694 - Serviços Financeiros;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;23.695 - Turismo;siconfi-cor_TotalDespesas;37377033,97;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;27380259,06;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU23 - Demais Subfunções;siconfi-cor_TotalDespesas;1243888,26;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;24 - Comunicações;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;24.721 - Comunicações Postais;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;24.722 - Telecomunicações;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;24.122 - Administração Geral;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU24 - Demais Subfunções;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;25 - Energia;siconfi-cor_TotalDespesas;3105526,03;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;25.751 - Conservação de Energia;siconfi-cor_TotalDespesas;352075,55;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;25.752 - Energia Elétrica;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;25.753 - Combustíveis Minerais;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;25.754 - Biocombustíveis;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;25.122 - Administração Geral;siconfi-cor_TotalDespesas;2434264,41;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU25 - Demais Subfunções;siconfi-cor_TotalDespesas;319186,07;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;26 - Transporte;siconfi-cor_TotalDespesas;766176787,8;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;26.781 - Transporte Aéreo;siconfi-cor_TotalDespesas;3282009,37;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;26.782 - Transporte Rodoviário;siconfi-cor_TotalDespesas;708426886,8;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;26.783 - Transporte Ferroviário;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;26.784 - Transporte Hidroviário;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;26.785 - Transportes Especiais;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;36869152,35;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;17598739,25;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;16421243,04;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;27.811 - Desporto de Rendimento;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;3717619,93;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;27.813 - Lazer;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;27.122 - Administração Geral;siconfi-cor_TotalDespesas;11159728,43;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;FU27 - Demais Subfunções;siconfi-cor_TotalDespesas;1543894,68;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;28 - Encargos Especiais;siconfi-cor_TotalDespesas;1193547768;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;28.841 - Refinanciamento da Dívida Interna;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;28.842 - Refinanciamento da Dívida Externa;siconfi-cor_TotalDespesas;0;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;28.843 - Serviço da Dívida Interna;siconfi-cor_TotalDespesas;648430872,3;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;28.844 - Serviço da Dívida Externa;siconfi-cor_TotalDespesas;270852744,3;2018
Governo do Estado do Mato Grosso;51;MT;3305531;Despesas Empenhadas;28.845 - Outras Transferências;siconfi-cor_TotalDespesas;0;2018
